"filename", "language", "C++", "XML", "Markdown", "XSL", "CMake", "HTML", "JavaScript", "Shell Script", "GLSL", "CSS", "comment", "blank", "total"
"c:\Repos\rayex\docs\html\group__ext__vector__double1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"c:\Repos\rayex\docs\html\group__ext__vector__double1__precision.html", "HTML", 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 5, 12, 180
"c:\Repos\rayex\docs\html\group__ext__vector__double1__precision.js", "JavaScript", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6
"c:\Repos\rayex\docs\html\group__ext__vector__float1.html", "HTML", 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 5, 6, 144
"c:\Repos\rayex\docs\html\group__ext__vector__float1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"c:\Repos\rayex\docs\html\group__ext__vector__float1__precision.html", "HTML", 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 5, 12, 180
"c:\Repos\rayex\docs\html\group__ext__vector__float1__precision.js", "JavaScript", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6
"c:\Repos\rayex\docs\html\group__ext__vector__int1.html", "HTML", 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 5, 6, 144
"c:\Repos\rayex\docs\html\group__ext__vector__int1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"c:\Repos\rayex\docs\html\group__ext__vector__int1__sized.html", "HTML", 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 5, 15, 205
"c:\Repos\rayex\docs\html\group__ext__vector__int1__sized.js", "JavaScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7
"c:\Repos\rayex\docs\html\group__ext__vector__int2__sized.html", "HTML", 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 5, 15, 205
"c:\Repos\rayex\docs\html\group__ext__vector__int2__sized.js", "JavaScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7
"c:\Repos\rayex\docs\html\group__ext__vector__int3__sized.html", "HTML", 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 5, 15, 205
"c:\Repos\rayex\docs\html\group__ext__vector__int3__sized.js", "JavaScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7
"c:\Repos\rayex\docs\html\group__ext__vector__int4__sized.html", "HTML", 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 5, 15, 205
"c:\Repos\rayex\docs\html\group__ext__vector__int4__sized.js", "JavaScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7
"c:\Repos\rayex\docs\html\group__ext__vector__integer.html", "HTML", 0, 0, 0, 0, 0, 531, 0, 0, 0, 0, 5, 33, 569
"c:\Repos\rayex\docs\html\group__ext__vector__integer.js", "JavaScript", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 13
"c:\Repos\rayex\docs\html\group__ext__vector__packing.html", "HTML", 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 5, 3, 114
"c:\Repos\rayex\docs\html\group__ext__vector__relational.html", "HTML", 0, 0, 0, 0, 0, 503, 0, 0, 0, 0, 5, 27, 535
"c:\Repos\rayex\docs\html\group__ext__vector__relational.js", "JavaScript", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 11
"c:\Repos\rayex\docs\html\group__ext__vector__uint1.html", "HTML", 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 5, 6, 144
"c:\Repos\rayex\docs\html\group__ext__vector__uint1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"c:\Repos\rayex\docs\html\group__ext__vector__uint1__sized.html", "HTML", 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 5, 15, 205
"c:\Repos\rayex\docs\html\group__ext__vector__uint1__sized.js", "JavaScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7
"c:\Repos\rayex\docs\html\group__ext__vector__uint2__sized.html", "HTML", 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 5, 15, 205
"c:\Repos\rayex\docs\html\group__ext__vector__uint2__sized.js", "JavaScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7
"c:\Repos\rayex\docs\html\group__ext__vector__uint3__sized.html", "HTML", 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 5, 15, 205
"c:\Repos\rayex\docs\html\group__ext__vector__uint3__sized.js", "JavaScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7
"c:\Repos\rayex\docs\html\group__ext__vector__uint4__sized.html", "HTML", 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 5, 15, 205
"c:\Repos\rayex\docs\html\group__ext__vector__uint4__sized.js", "JavaScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7
"c:\Repos\rayex\docs\html\group__ext__vector__ulp.html", "HTML", 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 5, 3, 119
"c:\Repos\rayex\docs\html\group__gtc.html", "HTML", 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 5, 4, 166
"c:\Repos\rayex\docs\html\group__gtc.js", "JavaScript", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 23
"c:\Repos\rayex\docs\html\group__gtc__bitfield.html", "HTML", 0, 0, 0, 0, 0, 1227, 0, 0, 0, 0, 5, 99, 1331
"c:\Repos\rayex\docs\html\group__gtc__bitfield.js", "JavaScript", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 35
"c:\Repos\rayex\docs\html\group__gtc__color__space.html", "HTML", 0, 0, 0, 0, 0, 229, 0, 0, 0, 0, 5, 15, 249
"c:\Repos\rayex\docs\html\group__gtc__color__space.js", "JavaScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7
"c:\Repos\rayex\docs\html\group__gtc__constants.html", "HTML", 0, 0, 0, 0, 0, 735, 0, 0, 0, 0, 5, 84, 824
"c:\Repos\rayex\docs\html\group__gtc__constants.js", "JavaScript", 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 30
"c:\Repos\rayex\docs\html\group__gtc__epsilon.html", "HTML", 0, 0, 0, 0, 0, 278, 0, 0, 0, 0, 5, 15, 298
"c:\Repos\rayex\docs\html\group__gtc__epsilon.js", "JavaScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7
"c:\Repos\rayex\docs\html\group__gtc__integer.html", "HTML", 0, 0, 0, 0, 0, 218, 0, 0, 0, 0, 5, 13, 236
"c:\Repos\rayex\docs\html\group__gtc__integer.js", "JavaScript", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6
"c:\Repos\rayex\docs\html\group__gtc__matrix__access.html", "HTML", 0, 0, 0, 0, 0, 262, 0, 0, 0, 0, 5, 15, 282
"c:\Repos\rayex\docs\html\group__gtc__matrix__access.js", "JavaScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7
"c:\Repos\rayex\docs\html\group__gtc__matrix__integer.html", "HTML", 0, 0, 0, 0, 0, 1338, 0, 0, 0, 0, 5, 219, 1562
"c:\Repos\rayex\docs\html\group__gtc__matrix__integer.js", "JavaScript", 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 75
"c:\Repos\rayex\docs\html\group__gtc__matrix__inverse.html", "HTML", 0, 0, 0, 0, 0, 186, 0, 0, 0, 0, 5, 9, 200
"c:\Repos\rayex\docs\html\group__gtc__matrix__inverse.js", "JavaScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"c:\Repos\rayex\docs\html\group__gtc__matrix__transform.html", "HTML", 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 5, 3, 115
"c:\Repos\rayex\docs\html\group__gtc__noise.html", "HTML", 0, 0, 0, 0, 0, 196, 0, 0, 0, 0, 5, 12, 213
"c:\Repos\rayex\docs\html\group__gtc__noise.js", "JavaScript", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6
"c:\Repos\rayex\docs\html\group__gtc__packing.html", "HTML", 0, 0, 0, 0, 0, 1991, 0, 0, 0, 0, 5, 213, 2209
"c:\Repos\rayex\docs\html\group__gtc__packing.js", "JavaScript", 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 73
"c:\Repos\rayex\docs\html\group__gtc__quaternion.html", "HTML", 0, 0, 0, 0, 0, 639, 0, 0, 0, 0, 5, 48, 692
"c:\Repos\rayex\docs\html\group__gtc__quaternion.js", "JavaScript", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 18
"c:\Repos\rayex\docs\html\group__gtc__random.html", "HTML", 0, 0, 0, 0, 0, 338, 0, 0, 0, 0, 5, 24, 367
"c:\Repos\rayex\docs\html\group__gtc__random.js", "JavaScript", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10
"c:\Repos\rayex\docs\html\group__gtc__reciprocal.html", "HTML", 0, 0, 0, 0, 0, 483, 0, 0, 0, 0, 5, 39, 527
"c:\Repos\rayex\docs\html\group__gtc__reciprocal.js", "JavaScript", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 15
"c:\Repos\rayex\docs\html\group__gtc__round.html", "HTML", 0, 0, 0, 0, 0, 570, 0, 0, 0, 0, 5, 39, 614
"c:\Repos\rayex\docs\html\group__gtc__round.js", "JavaScript", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 15
"c:\Repos\rayex\docs\html\group__gtc__type__aligned.html", "HTML", 0, 0, 0, 0, 0, 5746, 0, 0, 0, 0, 5, 1059, 6810
"c:\Repos\rayex\docs\html\group__gtc__type__aligned.js", "JavaScript", 0, 0, 0, 0, 0, 0, 355, 0, 0, 0, 0, 0, 355
"c:\Repos\rayex\docs\html\group__gtc__type__precision.html", "HTML", 0, 0, 0, 0, 0, 7510, 0, 0, 0, 0, 5, 1299, 8814
"c:\Repos\rayex\docs\html\group__gtc__type__precision.js", "JavaScript", 0, 0, 0, 0, 0, 0, 435, 0, 0, 0, 0, 0, 435
"c:\Repos\rayex\docs\html\group__gtc__type__ptr.html", "HTML", 0, 0, 0, 0, 0, 1596, 0, 0, 0, 0, 5, 154, 1755
"c:\Repos\rayex\docs\html\group__gtc__type__ptr.js", "JavaScript", 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 62
"c:\Repos\rayex\docs\html\group__gtc__ulp.html", "HTML", 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 5, 3, 114
"c:\Repos\rayex\docs\html\group__gtc__vec1.html", "HTML", 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 5, 3, 114
"c:\Repos\rayex\docs\html\group__gtx__associated__min__max.html", "HTML", 0, 0, 0, 0, 0, 1392, 0, 0, 0, 0, 5, 70, 1467
"c:\Repos\rayex\docs\html\group__gtx__associated__min__max.js", "JavaScript", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 25
"c:\Repos\rayex\docs\html\group__gtx__bit.html", "HTML", 0, 0, 0, 0, 0, 344, 0, 0, 0, 0, 5, 28, 377
"c:\Repos\rayex\docs\html\group__gtx__bit.js", "JavaScript", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 12
"c:\Repos\rayex\docs\html\group__gtx__closest__point.html", "HTML", 0, 0, 0, 0, 0, 193, 0, 0, 0, 0, 5, 9, 207
"c:\Repos\rayex\docs\html\group__gtx__closest__point.js", "JavaScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"c:\Repos\rayex\docs\html\group__gtx__color__encoding.html", "HTML", 0, 0, 0, 0, 0, 208, 0, 0, 0, 0, 5, 16, 229
"c:\Repos\rayex\docs\html\group__gtx__color__encoding.js", "JavaScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7
"c:\Repos\rayex\docs\html\group__gtx__color__space.html", "HTML", 0, 0, 0, 0, 0, 278, 0, 0, 0, 0, 5, 21, 304
"c:\Repos\rayex\docs\html\group__gtx__color__space.js", "JavaScript", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9
"c:\Repos\rayex\docs\html\group__gtx__color__space___y_co_cg.html", "HTML", 0, 0, 0, 0, 0, 214, 0, 0, 0, 0, 5, 15, 234
"c:\Repos\rayex\docs\html\group__gtx__color__space___y_co_cg.js", "JavaScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7
"c:\Repos\rayex\docs\html\group__gtx__common.html", "HTML", 0, 0, 0, 0, 0, 274, 0, 0, 0, 0, 5, 16, 295
"c:\Repos\rayex\docs\html\group__gtx__common.js", "JavaScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7
"c:\Repos\rayex\docs\html\group__gtx__compatibility.html", "HTML", 0, 0, 0, 0, 0, 1130, 0, 0, 0, 0, 5, 186, 1321
"c:\Repos\rayex\docs\html\group__gtx__compatibility.js", "JavaScript", 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 64
"c:\Repos\rayex\docs\html\group__gtx__component__wise.html", "HTML", 0, 0, 0, 0, 0, 258, 0, 0, 0, 0, 5, 21, 284
"c:\Repos\rayex\docs\html\group__gtx__component__wise.js", "JavaScript", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9
"c:\Repos\rayex\docs\html\group__gtx__dual__quaternion.html", "HTML", 0, 0, 0, 0, 0, 919, 0, 0, 0, 0, 5, 89, 1013
"c:\Repos\rayex\docs\html\group__gtx__dual__quaternion.js", "JavaScript", 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 63
"c:\Repos\rayex\docs\html\group__gtx__easing.html", "HTML", 0, 0, 0, 0, 0, 963, 0, 0, 0, 0, 5, 96, 1064
"c:\Repos\rayex\docs\html\group__gtx__easing.js", "JavaScript", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 37
"c:\Repos\rayex\docs\html\group__gtx__euler__angles.html", "HTML", 0, 0, 0, 0, 0, 1661, 0, 0, 0, 0, 5, 126, 1792
"c:\Repos\rayex\docs\html\group__gtx__euler__angles.js", "JavaScript", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 44
"c:\Repos\rayex\docs\html\group__gtx__extend.html", "HTML", 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 5, 6, 165
"c:\Repos\rayex\docs\html\group__gtx__extend.js", "JavaScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"c:\Repos\rayex\docs\html\group__gtx__extended__min__max.html", "HTML", 0, 0, 0, 0, 0, 630, 0, 0, 0, 0, 5, 39, 674
"c:\Repos\rayex\docs\html\group__gtx__extended__min__max.js", "JavaScript", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 15
"c:\Repos\rayex\docs\html\group__gtx__exterior__product.html", "HTML", 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 5, 7, 169
"c:\Repos\rayex\docs\html\group__gtx__exterior__product.js", "JavaScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"c:\Repos\rayex\docs\html\group__gtx__fast__exponential.html", "HTML", 0, 0, 0, 0, 0, 432, 0, 0, 0, 0, 5, 39, 476
"c:\Repos\rayex\docs\html\group__gtx__fast__exponential.js", "JavaScript", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 15
"c:\Repos\rayex\docs\html\group__gtx__fast__square__root.html", "HTML", 0, 0, 0, 0, 0, 352, 0, 0, 0, 0, 5, 30, 387
"c:\Repos\rayex\docs\html\group__gtx__fast__square__root.js", "JavaScript", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 12
"c:\Repos\rayex\docs\html\group__gtx__fast__trigonometry.html", "HTML", 0, 0, 0, 0, 0, 315, 0, 0, 0, 0, 5, 27, 347
"c:\Repos\rayex\docs\html\group__gtx__fast__trigonometry.js", "JavaScript", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 11
"c:\Repos\rayex\docs\html\group__gtx__functions.html", "HTML", 0, 0, 0, 0, 0, 194, 0, 0, 0, 0, 5, 9, 208
"c:\Repos\rayex\docs\html\group__gtx__functions.js", "JavaScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"c:\Repos\rayex\docs\html\group__gtx__gradient__paint.html", "HTML", 0, 0, 0, 0, 0, 200, 0, 0, 0, 0, 5, 9, 214
"c:\Repos\rayex\docs\html\group__gtx__gradient__paint.js", "JavaScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"c:\Repos\rayex\docs\html\group__gtx__handed__coordinate__space.html", "HTML", 0, 0, 0, 0, 0, 194, 0, 0, 0, 0, 5, 9, 208
"c:\Repos\rayex\docs\html\group__gtx__handed__coordinate__space.js", "JavaScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"c:\Repos\rayex\docs\html\group__gtx__hash.html", "HTML", 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 5, 4, 121
"c:\Repos\rayex\docs\html\group__gtx__integer.html", "HTML", 0, 0, 0, 0, 0, 367, 0, 0, 0, 0, 5, 33, 405
"c:\Repos\rayex\docs\html\group__gtx__integer.js", "JavaScript", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 13
"c:\Repos\rayex\docs\html\group__gtx__intersect.html", "HTML", 0, 0, 0, 0, 0, 468, 0, 0, 0, 0, 5, 21, 494
"c:\Repos\rayex\docs\html\group__gtx__intersect.js", "JavaScript", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 9
"c:\Repos\rayex\docs\html\group__gtx__io.html", "HTML", 0, 0, 0, 0, 0, 586, 0, 0, 0, 0, 5, 33, 624
"c:\Repos\rayex\docs\html\group__gtx__io.js", "JavaScript", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19
"c:\Repos\rayex\docs\html\group__gtx__log__base.html", "HTML", 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 5, 9, 196
"c:\Repos\rayex\docs\html\group__gtx__log__base.js", "JavaScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"c:\Repos\rayex\docs\html\group__gtx__matrix__cross__product.html", "HTML", 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 5, 9, 176
"c:\Repos\rayex\docs\html\group__gtx__matrix__cross__product.js", "JavaScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"c:\Repos\rayex\docs\html\group__gtx__matrix__decompose.html", "HTML", 0, 0, 0, 0, 0, 173, 0, 0, 0, 0, 5, 6, 184
"c:\Repos\rayex\docs\html\group__gtx__matrix__decompose.js", "JavaScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"c:\Repos\rayex\docs\html\group__gtx__matrix__factorisation.html", "HTML", 0, 0, 0, 0, 0, 244, 0, 0, 0, 0, 5, 15, 264
"c:\Repos\rayex\docs\html\group__gtx__matrix__factorisation.js", "JavaScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7
"c:\Repos\rayex\docs\html\group__gtx__matrix__interpolation.html", "HTML", 0, 0, 0, 0, 0, 252, 0, 0, 0, 0, 5, 15, 272
"c:\Repos\rayex\docs\html\group__gtx__matrix__interpolation.js", "JavaScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7
"c:\Repos\rayex\docs\html\group__gtx__matrix__major__storage.html", "HTML", 0, 0, 0, 0, 0, 498, 0, 0, 0, 0, 5, 39, 542
"c:\Repos\rayex\docs\html\group__gtx__matrix__major__storage.js", "JavaScript", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 15
"c:\Repos\rayex\docs\html\group__gtx__matrix__operation.html", "HTML", 0, 0, 0, 0, 0, 402, 0, 0, 0, 0, 5, 39, 446
"c:\Repos\rayex\docs\html\group__gtx__matrix__operation.js", "JavaScript", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 15
"c:\Repos\rayex\docs\html\group__gtx__matrix__query.html", "HTML", 0, 0, 0, 0, 0, 386, 0, 0, 0, 0, 5, 27, 418
"c:\Repos\rayex\docs\html\group__gtx__matrix__query.js", "JavaScript", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 11
"c:\Repos\rayex\docs\html\group__gtx__matrix__transform__2d.html", "HTML", 0, 0, 0, 0, 0, 314, 0, 0, 0, 0, 5, 18, 337
"c:\Repos\rayex\docs\html\group__gtx__matrix__transform__2d.js", "JavaScript", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8
"c:\Repos\rayex\docs\html\group__gtx__mixed__product.html", "HTML", 0, 0, 0, 0, 0, 153, 0, 0, 0, 0, 5, 6, 164
"c:\Repos\rayex\docs\html\group__gtx__mixed__product.js", "JavaScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"c:\Repos\rayex\docs\html\group__gtx__norm.html", "HTML", 0, 0, 0, 0, 0, 420, 0, 0, 0, 0, 5, 33, 458
"c:\Repos\rayex\docs\html\group__gtx__norm.js", "JavaScript", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 13
"c:\Repos\rayex\docs\html\group__gtx__normal.html", "HTML", 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 5, 6, 165
"c:\Repos\rayex\docs\html\group__gtx__normal.js", "JavaScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"c:\Repos\rayex\docs\html\group__gtx__normalize__dot.html", "HTML", 0, 0, 0, 0, 0, 184, 0, 0, 0, 0, 5, 9, 198
"c:\Repos\rayex\docs\html\group__gtx__normalize__dot.js", "JavaScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"c:\Repos\rayex\docs\html\group__gtx__number__precision.html", "HTML", 0, 0, 0, 0, 0, 274, 0, 0, 0, 0, 5, 33, 312
"c:\Repos\rayex\docs\html\group__gtx__number__precision.js", "JavaScript", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 13
"c:\Repos\rayex\docs\html\group__gtx__optimum__pow.html", "HTML", 0, 0, 0, 0, 0, 186, 0, 0, 0, 0, 5, 12, 203
"c:\Repos\rayex\docs\html\group__gtx__optimum__pow.js", "JavaScript", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6
"c:\Repos\rayex\docs\html\group__gtx__orthonormalize.html", "HTML", 0, 0, 0, 0, 0, 172, 0, 0, 0, 0, 5, 9, 186
"c:\Repos\rayex\docs\html\group__gtx__orthonormalize.js", "JavaScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"c:\Repos\rayex\docs\html\group__gtx__perpendicular.html", "HTML", 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 5, 6, 159
"c:\Repos\rayex\docs\html\group__gtx__perpendicular.js", "JavaScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"c:\Repos\rayex\docs\html\group__gtx__polar__coordinates.html", "HTML", 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 5, 9, 176
"c:\Repos\rayex\docs\html\group__gtx__polar__coordinates.js", "JavaScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"c:\Repos\rayex\docs\html\group__gtx__projection.html", "HTML", 0, 0, 0, 0, 0, 155, 0, 0, 0, 0, 5, 6, 166
"c:\Repos\rayex\docs\html\group__gtx__projection.js", "JavaScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"c:\Repos\rayex\docs\html\group__gtx__quaternion.html", "HTML", 0, 0, 0, 0, 0, 633, 0, 0, 0, 0, 5, 51, 689
"c:\Repos\rayex\docs\html\group__gtx__quaternion.js", "JavaScript", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 19
"c:\Repos\rayex\docs\html\group__gtx__range.html", "HTML", 0, 0, 0, 0, 0, 375, 0, 0, 0, 0, 5, 21, 401
"c:\Repos\rayex\docs\html\group__gtx__range.js", "JavaScript", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 12
"c:\Repos\rayex\docs\html\group__gtx__raw__data.html", "HTML", 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 5, 15, 202
"c:\Repos\rayex\docs\html\group__gtx__raw__data.js", "JavaScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7
"c:\Repos\rayex\docs\html\group__gtx__rotate__normalized__axis.html", "HTML", 0, 0, 0, 0, 0, 222, 0, 0, 0, 0, 5, 9, 236
"c:\Repos\rayex\docs\html\group__gtx__rotate__normalized__axis.js", "JavaScript", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5
"c:\Repos\rayex\docs\html\group__gtx__rotate__vector.html", "HTML", 0, 0, 0, 0, 0, 514, 0, 0, 0, 0, 5, 36, 555
"c:\Repos\rayex\docs\html\group__gtx__rotate__vector.js", "JavaScript", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 14
"c:\Repos\rayex\docs\html\group__gtx__scalar__relational.html", "HTML", 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 5, 3, 114
"c:\Repos\rayex\docs\html\group__gtx__spline.html", "HTML", 0, 0, 0, 0, 0, 270, 0, 0, 0, 0, 5, 12, 287
"c:\Repos\rayex\docs\html\group__gtx__spline.js", "JavaScript", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6
"c:\Repos\rayex\docs\html\group__gtx__std__based__type.html", "HTML", 0, 0, 0, 0, 0, 250, 0, 0, 0, 0, 5, 27, 282
"c:\Repos\rayex\docs\html\group__gtx__std__based__type.js", "JavaScript", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 11
"c:\Repos\rayex\docs\html\group__gtx__string__cast.html", "HTML", 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 5, 6, 150
"c:\Repos\rayex\docs\html\group__gtx__string__cast.js", "JavaScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"c:\Repos\rayex\docs\html\group__gtx__texture.html", "HTML", 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 5, 6, 170
"c:\Repos\rayex\docs\html\group__gtx__texture.js", "JavaScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4
"c:\Repos\rayex\docs\html\group__gtx__transform.html", "HTML", 0, 0, 0, 0, 0, 202, 0, 0, 0, 0, 5, 12, 219
"c:\Repos\rayex\docs\html\group__gtx__transform.js", "JavaScript", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6
"c:\Repos\rayex\docs\html\group__gtx__transform2.html", "HTML", 0, 0, 0, 0, 0, 443, 0, 0, 0, 0, 5, 30, 478
"c:\Repos\rayex\docs\html\group__gtx__transform2.js", "JavaScript", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 12
"c:\Repos\rayex\docs\html\group__gtx__type__aligned.html", "HTML", 0, 0, 0, 0, 0, 7750, 0, 0, 0, 0, 5, 621, 8376
